elapsed_time_s,elapsed_time_min,phase,is_event_point,semi_major_axis_m,eccentricity,inclination_deg,raan_deg,argument_of_perigee_deg,true_anomaly_deg,position_x_m,position_y_m,position_z_m,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,subsatellite_longitude_deg,subsatellite_latitude_deg,subsatellite_altitude_m,orbit_height_m,mass_kg
615840.0,10264.0,coast,0,117752756.59424107,0.37023998554065524,6.968421109995309,299.8595551289806,248.36930204184472,266.9910164216141,-9704399.681981027,103036797.19200467,5241428.0680869995,-1854.1699512099729,-898.3250743813084,-251.20689176584307,42.355292714148845,2.9004805432861147,97247343.55223906,97247288.91089457,2686.7514988504217
615900.0,10265.0,coast,0,117752757.30822983,0.3702399924233598,6.968421146877673,299.8595549897491,248.36930210074502,267.0554728503229,-9815643.595236657,102982831.23452589,5226352.27676113,-1853.9600473898427,-900.5404512507433,-251.31945559430002,42.168752190387664,2.893359244478972,97203404.73932076,97203350.36574227,2686.7514988504217
615960.0,10266.0,coast,0,117752758.02346618,0.3702399993185349,6.968421183735185,299.8595548510247,248.36930216025294,267.1199839865898,-9926874.83441438,102928732.30470248,5211269.737043142,-1853.7474808978516,-902.7574857248475,-251.43183804975482,41.98226530361262,2.886228274013103,97159463.38221888,97159409.27611266,2686.7514988504217
616020.0,10267.0,coast,0,117752758.73995177,0.3702400062261992,6.968421220567528,299.8595547128082,248.36930222037316,267.1845499032324,-10038093.239565006,102874500.30310437,5196180.459837039,-1853.5322454359662,-904.976176924844,-251.54403841112978,41.795832125833215,2.8790876236075755,97115519.53450346,97115465.69557336,2686.7514988504217
616080.0,10268.0,coast,0,117752759.45768854,0.3702400131463716,6.96842125737439,299.8595545751002,248.3693022811103,267.2491706731319,-10149298.650361098,102820135.13035479,5181084.45609015,-1853.3143346938728,-907.1965239585822,-251.6560559552315,41.60945272913,2.8719372850002727,97071573.24988703,97071519.67783451,2686.7514988504217
616140.0,10269.0,coast,0,117752760.17667817,0.37024002007907064,6.9684212941552985,299.85955443790147,248.369302342469,267.3138463692325,-10260490.906096226,102765636.6871308,5165981.736793261,-1853.0937423489752,-909.4185259204693,-251.7678899567466,41.42312718565276,2.8647772499480952,97027624.58222462,97027571.27674878,2686.7514988504217
616200.0,10270.0,coast,0,117752760.89692208,0.3702400270243153,6.96842133090999,299.8595543012126,248.3693024044541,267.37857706454133,-10371669.845684232,102711004.87416415,5150872.312980739,-1852.8704620663912,-911.6421818914041,-251.8795396882373,41.23685556762078,2.857607510227156,96983673.58551425,96983620.5463117,2686.7514988504217
616260.0,10271.0,coast,0,117752761.61842227,0.370240033982124,6.968421367638101,299.8595541650342,248.36930246707016,267.44336283212823,-10482835.307658503,102656239.59224227,5135756.195730663,-1852.6444874989504,-913.8674909387081,-251.99100442013696,41.05063794732254,2.8504280576329784,96939720.31389724,96939667.54066226,2686.7514988504217
616320.0,10272.0,coast,0,117752762.34118041,0.3702400409525159,6.968421404339207,299.859554029367,248.369302530322,267.50820374512546,-10593987.130171226,102601340.74220888,5120633.396164947,-1852.4158122871931,-916.0944521160576,-252.10228342074595,40.864474397115714,2.843238883980695,96895764.82165849,96895712.3140829,2686.7514988504217
616380.0,10273.0,coast,0,117752763.06519812,0.37024004793550935,6.968421441013049,299.8595538942117,248.3693025942144,267.5730998767276,-10705125.150992652,102546308.22496492,5105503.925449475,-1852.1844300593664,-918.3230644634159,-252.21337595622697,40.678364989426825,2.8360399811052517,96851807.1632268,96851754.92100002,2686.7514988504217
616440.0,10274.0,coast,0,117752763.79047719,0.37024005493112305,6.9684214776592075,299.85955375956877,248.36930265875216,267.6380513001911,-10816249.207510356,102491141.94146931,5090367.79479422,-1851.9503344314237,-920.5533270069643,-252.3242812906009,40.49230979675113,2.828831340861602,96807847.3931752,96807795.41598417,2686.7514988504217
616500.0,10275.0,coast,0,117752764.51701932,0.3702400619393759,6.968421514277367,299.85955362543893,248.36930272394005,267.7030580888342,-10927359.136728503,102435841.7927399,5075225.015453383,-1851.7135190070223,-922.7852387590334,-252.4349986857423,40.30630889165246,2.821612955124921,96763885.5662213,96763833.85375057,2686.7514988504217
616560.0,10276.0,coast,0,117752765.24482623,0.3702400689602863,6.968421550867056,299.8595534918229,248.3693027897831,267.7681203160367,-11038454.775267106,102380407.6798541,5060075.598725518,-1851.4739773775234,-925.018798718034,-252.54552740137524,40.12036234676296,2.814384815790797,96719921.73722751,96719870.28915913,2686.7514988504217
616620.0,10277.0,coast,0,117752765.97389956,0.37024007599387293,6.9684215874280655,299.8595533587212,248.36930285628594,267.8332380552396,-11149535.959361292,102324839.5039499,5044919.555953654,-1851.2317031219889,-927.2540058683878,-252.65586669506865,39.934470234782964,2.8071469147754433,96675955.96120144,96675904.77721503,2686.7514988504217
616680.0,10278.0,coast,0,117752766.7042409,0.37024008304015454,6.968421623959871,299.8595532261345,248.36930292345366,267.8984113799448,-11260602.524860566,102269137.16622663,5029756.898525437,-1850.9866898071816,-929.4908591804581,-252.76601582223225,39.74863262848069,2.799899244015904,96631988.29329616,96631937.37306887,2686.7514988504217
616740.0,10279.0,coast,0,117752767.43585229,0.3702400900991496,6.9684216604621545,299.85955309406336,248.36930299129102,267.9636403637153,-11371654.307228064,102213300.56794585,5014587.63787325,-1850.7389309875641,-931.7293576104792,-252.87597403611215,39.56284960069223,2.7926417954702565,96588018.78881067,96587968.13201717,2686.7514988504217
616800.0,10280.0,coast,0,117752768.16873501,0.3702400971708766,6.968421696934712,299.8595529625084,248.36930305980326,268.02892508017413,-11482691.141539827,102157329.61043216,4999411.785474346,-1850.4884202052974,-933.9695001004873,-252.9857405877865,39.37712122432154,2.785374561117824,96544047.50318995,96543997.10950243,2686.7514988504217
616860.0,10281.0,coast,0,117752768.90289101,0.3702401042553543,6.968421733377015,299.85955283147035,248.36930312899514,268.09426560300494,-11593712.86248405,102101224.19507404,4984229.35285098,-1850.2351509902426,-936.2112855782498,-253.09531472616104,39.1914475723388,2.7780975329593844,96500074.49202557,96500024.36111368,2686.7514988504217
616920.0,10282.0,coast,0,117752769.63832197,0.3702401113526011,6.968421769788646,299.8595527009496,248.36930319887168,268.15966200595125,-11704719.304360358,102044984.22332475,4969040.351570536,-1849.9791168599581,-938.4547129571945,-253.20469569796495,39.00582871778255,2.770810703017378,96456099.81105566,96456049.94258669,2686.7514988504217
616980.0,10283.0,coast,0,117752770.37502943,0.37024011846263544,6.96842180616929,299.85955257094696,248.36930326943795,268.2251143628164,-11815710.301079053,101988609.59670314,4953844.793245662,-1849.7203113197015,-940.6997811363392,-253.3138827477465,38.820264733757796,2.76351406333612,96412123.51616567,96412073.90980428,2686.7514988504217
617040.0,10284.0,coast,0,117752771.11301513,0.37024012558547587,6.968421842518631,299.8595524414628,248.36930334069902,268.290622747463,-11926685.68616039,101932100.21679465,4938642.689534398,-1849.458727862428,-942.9464890002201,-253.42287511786876,38.63475569343643,2.7562076059820146,96368145.66338836,96368096.31879672,2686.7514988504217
617100.0,10285.0,coast,0,117752771.85228081,0.3702401327211407,6.968421878836252,299.8595523124979,248.36930341266006,268.35618723381305,-12037645.292733824,101875455.98525201,4923434.052140307,-1849.1943599687925,-945.1948354188213,-253.5316720485052,38.44930167005674,2.7488913230437655,96324166.30890417,96324117.22574198,2686.7514988504217
617160.0,10286.0,coast,0,117752772.59282814,0.3702401398696487,6.968421915121679,299.85955218405275,248.36930348532601,268.4218078958474,-12148588.95353729,101818676.80379619,4908218.892812606,-1848.9272011071498,-947.4448192475022,-253.64027277763543,38.26390273692343,2.741565206632594,96280185.50904165,96280136.68696603,2686.7514988504217
617220.0,10287.0,coast,0,117752773.33465864,0.3702401470310179,6.968421951374756,299.8595520561279,248.36930355870217,268.48748480760565,-12259516.500916451,101761762.57421729,4892997.223346303,-1848.657244733554,-949.6964393269266,-253.74867654104114,38.078558967407275,2.7342292488824524,96236203.32027766,96236154.75894324,2686.7514988504217
617280.0,10288.0,coast,0,117752774.07777415,0.3702401542052667,6.968421987594906,299.8595519287239,248.36930363279367,268.5532180431857,-12370427.76682396,101704713.19837542,4877769.055582322,-1848.3844842917622,-951.9496944829901,-253.85688257230143,37.89327043494495,2.7268834419502412,96192219.7992378,96192171.49829665,2686.7514988504217
617340.0,10289.0,coast,0,117752774.82217628,0.3702401613924139,6.968422023781813,299.8595518018413,248.3693037076056,268.6190076767438,-12481322.582818735,101647528.57820158,4862534.401407641,-1848.1089132132329,-954.2045835267484,-253.96489010278887,37.708037213038835,2.719527778016031,96148235.00269666,96148186.96179825,2686.7514988504217
617400.0,10290.0,coast,0,117752775.56786662,0.3702401685924774,6.96842205993506,299.8595516754807,248.36930378314344,268.68485378249363,-12592200.780065207,101590208.61569853,4847293.272755419,-1847.8305249171297,-956.4611052543436,-254.07269836166512,37.52285937525667,2.712162249283274,96104248.98757808,96104201.20636941,2686.7514988504217
617460.0,10291.0,coast,0,117752776.31484693,0.3702401758054756,6.968422096054331,299.8595515496427,248.36930385941218,268.750756434707,-12703062.189332586,101532753.21294175,4832045.681605132,-1847.5493128103217,-958.7192584469321,-254.1803065758766,37.33773699523147,2.704786847979034,96060261.81095567,96060214.28908111,2686.7514988504217
617520.0,10292.0,coast,0,117752777.06311885,0.3702401830314269,6.96842213213926,299.8595514243277,248.36930393641717,268.8167157077125,-12813906.64099413,101475162.27208029,4816791.639982709,-1847.2652702873859,-960.979041870612,-254.2877139701504,37.15267014666131,2.697401566354198,96016273.5300529,96016226.2671543,2686.7514988504217
617580.0,10293.0,coast,0,117752777.81268393,0.37024019027034955,6.96842216818932,299.85955129953635,248.36930401416382,268.8827316758959,-12924733.965026403,101417435.69533765,4801531.159960661,-1846.9783907306091,-963.2404542763487,-254.39491976698991,36.96765890330897,2.69000639668371,95972284.20224363,95972237.1979602,2686.7514988504217
617640.0,10294.0,coast,0,117752778.56354387,0.3702401975222618,6.968422204204147,299.8595511752691,248.36930409265742,268.94880441369986,-13035543.991008535,101359573.38501278,4786264.253658213,-1846.6886675099909,-965.5034943999018,-254.5019231866707,36.78270333900221,2.682601331266784,95928293.88505219,95928247.13902058,2686.7514988504217
617700.0,10295.0,coast,0,117752779.31570034,0.3702402047871814,6.968422240183478,299.8595510515265,248.36930417190325,269.01493399562327,-13146336.548121488,101301575.24348089,4770990.933241442,-1846.3960939832457,-967.7681609617512,-254.6087234472362,36.59780352763184,2.675186362427134,95884302.63615397,95884256.14800821,2686.7514988504217
617760.0,10296.0,coast,0,117752780.06915493,0.37024021206512703,6.9684222761267876,299.8595509283091,248.36930425190687,269.0811204962212,-13257111.465147318,101243441.17319448,4755711.210923409,-1846.100663495805,-970.0344526670233,-254.71531976449367,36.41295954315399,2.6677614825132023,95840310.5133755,95840264.28274712,2686.7514988504217
617820.0,10297.0,coast,0,117752780.82390928,0.370240219356117,6.968422312033814,299.85955080561735,248.36930433267347,269.1473639901046,-13367868.57046844,101185171.07668418,4740425.098964295,-1845.8023693808227,-972.3023682054163,-254.8217113520097,36.22817145958828,2.6603266838983832,95796317.57469505,95796271.60121281,2686.7514988504217
617880.0,10298.0,coast,0,117752781.57996514,0.37024022666016887,6.96842234790393,299.85955068345174,248.36930441420864,269.21366455194004,-13478607.69206689,101126764.85655968,4725132.609671534,-1845.5012049591753,-974.5719062511257,-254.92789742110625,36.04343935101781,2.6528819589812525,95752323.87824263,95752278.16153276,2686.7514988504217
617940.0,10299.0,coast,0,117752782.337324,0.3702402339773009,6.968422383737081,299.8595505618128,248.36930449651803,269.28002225644906,-13589328.657523587,101068222.41551071,4709833.755399948,-1845.197163539467,-976.8430654627691,-255.03387718085648,35.858763291589156,2.6454273001858004,95708329.48230046,95708284.02198657,2686.7514988504217
618000.0,10300.0,coast,0,117752783.09598759,0.37024024130753136,6.968422419532533,299.859550440701,248.36930457960673,269.3464371784085,-13700031.2940176,101009543.65630798,4694528.548551881,-1844.8902384180353,-979.1158444833118,-255.13964983808046,35.674143355511944,2.6379626999616548,95664334.44530344,95664289.2410065,2686.7514988504217
618060.0,10301.0,coast,0,117752783.85595739,0.37024024865087823,6.968422455290077,299.8595503201169,248.36930466348068,269.4129093926495,-13810715.428325407,100950728.481804,4679217.001577336,-1844.5804228789507,-981.3902419399906,-255.245214597341,35.48957961705861,2.6304881507843225,95620338.82583919,95620293.87717749,2686.7514988504217
618120.0,10302.0,coast,0,117752784.61723511,0.37024025600735927,6.968422491009137,299.8595502000609,248.3693047481452,269.47943897405787,-13921380.886820167,100891776.79493421,4663899.126974112,-1844.2677101940253,-983.6662564442386,-255.35057066093967,35.30507215056434,2.623003645155416,95576342.68264857,95576297.98923782,2686.7514988504217
618180.0,10303.0,coast,0,117752785.3798223,0.3702402633769925,6.968422526689607,299.8595500805334,248.36930483360595,269.54602599757317,-14032027.495470973,100832688.49871781,4648574.937287935,-1843.9520936228148,-985.9438865916093,-255.4557172289124,35.120621030426605,2.615509175602888,95532346.07462598,95532301.63607916,2686.7514988504217
618240.0,10304.0,coast,0,117752786.1437206,0.3702402707597961,6.9684225623308045,299.859549961535,248.3693049198686,269.6126705381887,-14142655.079842132,100773463.49625875,4633244.445112599,-1843.6335664126232,-988.2231309617005,-255.56065349902556,34.93622633110493,2.608004734681272,95488349.06081964,95488304.87674704,2686.7514988504217
618300.0,10305.0,coast,0,117752786.90893173,0.3702402781557879,6.968422597932469,299.859549843066,248.3693050069387,269.6793726709513,-14253263.465092419,100714101.69074668,4617907.663090099,-1843.3121217985092,-990.5039881180777,-255.6653786667718,34.75188812712082,2.6004903149719163,95444351.70043185,95444307.7704412,2686.7514988504217
618360.0,10306.0,coast,0,117752787.67545715,0.3702402855649856,6.968422633494076,299.859549725127,248.369305094822,269.7461324709608,-14363852.47597434,100654602.9854579,4602564.603910768,-1842.9877530032907,-992.7864566081973,-255.7698919253659,34.5676064930573,2.5929659090832184,95400354.05281946,95400310.37651573,2686.7514988504217
618420.0,10307.0,coast,0,117752788.44329841,0.3702402929874072,6.96842266901531,299.85954960771835,248.3693051835242,269.81295001336974,-14474421.936833411,100594967.28375638,4587215.280313418,-1842.66045323755,-995.0705349633301,-255.87419246574058,34.383381503558724,2.5854315096508724,95356356.1774941,95356312.75447959,2686.7514988504217
618480.0,10308.0,coast,0,117752789.21245728,0.3702403004230704,6.968422704495648,299.85954949084055,248.36930527305103,269.87982537338314,-14584971.671607414,100535194.48909469,4571859.705085469,-1842.3302156996394,-997.3562216984838,-255.97827947654258,34.19921323333091,2.5778871093380995,95312358.13412255,95312314.96399684,2686.7514988504217
618540.0,10309.0,coast,0,117752789.9829352,0.37024030787199286,6.96842273993488,299.8595493744939,248.3693053634083,269.94675862625803,-14695501.503825659,100475284.50501497,4556497.891063095,-1841.9970335756886,-999.6435153123253,-256.0821521441286,34.01510175713932,2.570332700835899,95268359.98252693,95268317.06488694,2686.7514988504217
618600.0,10310.0,coast,0,117752790.75473383,0.3702403153341927,6.968422775332427,299.85954925867895,248.36930545460177,270.0137498473034,-14806011.256608265,100415237.23514998,4541129.851131355,-1841.6609000396097,-1001.932414287104,-256.185809652561,33.8310471498111,2.562768276863286,95224361.78268525,95224319.1171252,2686.7514988504217
618660.0,10311.0,coast,0,117752791.52785465,0.3702403228096873,6.968422810687873,299.859549143396,248.36930554663724,270.0807991118795,-14916500.752665415,100355052.58322397,4525755.598224334,-1841.3218082531034,-1004.2229170885727,-256.2892511836038,33.6470494862333,2.5551938301675348,95180363.59473161,95180321.1808429,2686.7514988504217
618720.0,10312.0,coast,0,117752792.30229938,0.3702403302984943,6.968422846000848,299.8595490286455,248.36930563952058,270.1479064953978,-15026969.814296627,100294730.4530538,4510375.145325279,-1840.9797513656667,-1006.5150221659098,-256.39247591671904,33.46310884135295,2.547609353524427,95136365.47895642,95136323.31632783,2686.7514988504217
618780.0,10313.0,coast,0,117752793.07806955,0.37024033780063165,6.968422881270882,299.8595489144279,248.3693057332577,270.21507207332047,-15137418.263390029,100234270.74854988,4494988.505466741,-1840.6347225145996,-1008.8087279516412,-256.49548302906226,33.279225290176726,2.540014839738498,95092367.49580693,95092325.58402447,2686.7514988504217
618840.0,10314.0,coast,0,117752793.85516655,0.3702403453161163,6.968422916497608,299.85954880074354,248.36930582785456,270.28229592116,-15247845.92142162,100173673.3737171,4479595.691730709,-1840.2867148250123,-1011.1040328615609,-256.5982716954786,33.09539890777086,2.532410281643284,95048369.70588744,95048328.04453433,2686.7514988504217
618900.0,10315.0,coast,0,117752794.63359219,0.37024035284496654,6.968422951680605,299.85954868759273,248.369305923317,270.34957811447924,-15358252.609454531,100112938.232656,4464196.71724875,-1839.9357214098331,-1013.4009352946526,-256.700841088499,32.91162976926057,2.5247956721015665,95004372.16995962,95004330.75861639,2686.7514988504217
618960.0,10316.0,coast,0,117752795.41334803,0.37024036038719943,6.96842298681935,299.8595485749759,248.36930601965108,270.41691872889055,-15468638.14813831,100052065.22956362,4448791.59520215,-1839.5817353698164,-1015.6994336330101,-256.8031903783359,32.7279179498301,2.5171710040056325,94960374.94894284,94960333.78718725,2686.7514988504217
619020.0,10317.0,coast,0,117752796.19443534,0.37024036794283266,6.968423021913476,299.8595484628935,248.36930611686276,270.4843178400557,-15579002.357708191,99991054.26873462,4433380.338822053,-1839.224749793549,-1017.9995262417576,-256.90531873287955,32.54426352472214,2.509536270277519,94916378.10391456,94916337.19132157,2686.7514988504217
619080.0,10318.0,coast,0,117752796.97685578,0.3702403755118835,6.9684230569626155,299.8595483513458,248.3693062149582,270.55177552368554,-15689345.057984348,99929905.25456224,4417962.961389597,-1838.8647577574611,-1020.3012114689706,-257.00722531769395,32.360666569237765,2.5018914638692635,94872381.69611055,94872341.03225236,2686.7514988504217
619140.0,10319.0,coast,0,117752797.7606111,0.37024038309436935,6.968423091966244,299.8595482403331,248.36930631394335,270.6192918555396,-15799666.068371182,99868618.09153937,4402539.4762360575,-1838.5017523258336,-1022.604487645595,-257.1089092960127,32.17712715873597,2.4942365777631683,94828385.78692527,94828345.37137133,2686.7514988504217
619200.0,10320.0,coast,0,117752798.5457026,0.37024039069030773,6.968423126923942,299.8595481298558,248.3693064138243,270.68686691142574,-15909965.207856588,99807192.68425952,4387109.896742986,-1838.1357265508075,-1024.9093530853677,-257.2103698287354,31.99364536863351,2.4865716049720437,94784390.43791224,94784350.27022918,2686.7514988504217
619260.0,10321.0,coast,0,117752799.33213195,0.370240398299716,6.968423161835344,299.8595480199142,248.36930651460716,270.7545007671998,-16020242.295011219,99745628.93741792,4371674.236342349,-1837.7666734723919,-1027.2158060847357,-257.3116060744235,31.81022127440491,2.4788965385394723,94740395.71078426,94740355.79053591,2686.7514988504217
619320.0,10322.0,coast,0,117752800.11990045,0.37024040592261076,6.968423196699976,299.85954791050875,248.3693066162982,270.82219349876505,-16130497.147987772,99683926.75581254,4356232.50851667,-1837.394586118475,-1029.523844922774,-257.4126171892963,31.626854951580583,2.4712113715400648,94696401.6674138,94696361.99416122,2686.7514988504217
619380.0,10323.0,coast,0,117752800.90900989,0.37024041355901,6.96842323151742,299.85954780163956,248.3693067189036,270.88994518207215,-16240729.584520249,99622086.04434516,4340784.726799171,-1837.0194575048333,-1031.8334678611075,-257.5134023272275,31.443546475748946,2.4635160970797174,94652408.36983338,94652368.94313477,2686.7514988504217
619440.0,10324.0,coast,0,117752801.69946171,0.37024042120893064,6.968423266287151,299.8595476933071,248.3693068224296,270.95775589311864,-16350939.421923237,99560106.70802231,4325330.904773911,-1836.6412806351418,-1034.1446731438264,-257.6139606397407,31.260295922554576,2.4558107082958767,94608415.88023578,94608376.69964652,2686.7514988504217
619500.0,10325.0,coast,0,117752802.49125735,0.37024042887238984,6.968423301008749,299.8595475855116,248.36930692688225,271.02562570794845,-16461126.477091184,99497988.65195647,4309871.056075928,-1836.2600485009839,-1036.457458997407,-257.71429127600595,31.0771033676981,2.448095198357795,94564424.26097436,94564385.32604706,2686.7514988504217
619560.0,10326.0,coast,0,117752803.28439838,0.3702404365494046,6.968423335681849,299.8595474782534,248.36930703226824,271.0935547026515,-16571290.566497665,99435731.78136702,4294405.194391378,-1835.8757540818624,-1038.7718236306284,-257.81439338283593,30.893968886936136,2.4403695604667965,94520433.57456356,94520394.88484792,2686.7514988504217
619620.0,10327.0,coast,0,117752804.0788862,0.37024044423999236,6.968423370306029,299.8595473715327,248.3693071385935,271.1615429533638,-16681431.506194664,99373336.00158136,4278933.333457687,-1835.4883903452105,-1041.0877652344916,-257.9142661046819,30.710892556080807,2.4326337878565476,94476443.88367899,94476405.43872193,2686.7514988504217
619680.0,10328.0,coast,0,117752804.87472247,0.37024045194416966,6.968423404880714,299.8595472653498,248.3693072458646,271.22959053626636,-16791549.111811854,99310801.21803598,4263455.487063674,-1835.0979502464033,-1043.405281982135,-258.01390858362976,30.52787445099949,2.4248878737933075,94432455.25115798,94432417.05050349,2686.7514988504217
619740.0,10329.0,coast,0,117752805.67190853,0.3702404596619536,6.968423439405485,299.8595471597051,248.36930735408785,271.29769752758534,-16901643.19855586,99248127.3362775,4247971.669049714,-1834.7044267287683,-1045.7243720287547,-258.1133199593967,30.344914647614445,2.417131811576211,94388467.73999967,94388429.78318898,2686.7514988504217
619800.0,10330.0,coast,0,117752806.47044593,0.3702404673933613,6.96842347387992,299.8595470545986,248.36930746326973,271.3658640035914,-17011713.58120956,99185314.26196378,4232481.893307863,-1834.3078127235988,-1048.0450335115195,-258.2124993693269,30.162013221902612,2.4093655945375256,94344481.41336559,94344443.69993694,2686.7514988504217
619860.0,10331.0,coast,0,117752807.27033618,0.3702404751384092,6.96842350830355,299.85954695003073,248.36930757341665,271.4340900405995,-17121760.074131332,99122361.900865,4216986.17378201,-1833.9081011501642,-1050.3672645494878,-258.31144594838827,29.979170249895105,2.4015892160429266,94300496.33457977,94300458.86406863,2686.7514988504217
619920.0,10332.0,coast,0,117752808.0715807,0.3702404828971146,6.968423542676058,299.8595468460017,248.36930768453502,271.5023757149681,-17231782.491254363,99059270.15886472,4201484.52446802,-1833.5052849157241,-1052.6910632435258,-258.41015882916815,29.79638580767704,2.3938026694917673,94256512.5671291,94256475.33906806,2686.7514988504217
619980.0,10333.0,coast,0,117752808.874181,0.3702404906694941,6.968423576996765,299.8595467425117,248.3693077966314,271.57072110309946,-17341780.64608591,98996038.941961,4185976.9594138693,-1833.09935691554,-1055.0164276762223,-258.5086371418701,29.613659971387136,2.386005948317346,94212530.1746639,94212493.18858254,2686.7514988504217
620040.0,10334.0,coast,0,117752809.67813851,0.37024049845556456,6.968423611265406,299.8595466395611,248.36930790971232,271.6391262814385,-17451754.351706587,98932668.15626752,4170463.492719798,-1832.6903100328886,-1057.343355911805,-258.60688001430975,29.43099281721743,2.378199045987186,94168549.22099784,94168512.47642295,2686.7514988504217
620100.0,10335.0,coast,0,117752810.48345464,0.3702405062553425,6.968423645481406,299.85954653714987,248.36930802378453,271.70759132647277,-17561703.420769643,98869157.70801462,4154944.1385384467,-1832.2781371390752,-1059.6718459960564,-258.70488657191123,29.24838442141322,2.370381956003309,94124569.77010854,94124533.26656398,2686.7514988504217
620160.0,10336.0,coast,0,117752811.29013093,0.37024051406884445,6.968423679644292,299.8595464352784,248.36930813885434,271.77611631473223,-17671627.665500246,98805507.50355048,4139418.911075003,-1831.8628310934478,-1062.0018959562296,-258.8026559377036,29.065834860271252,2.362554671902504,94080591.88613792,94080555.6231446,2686.7514988504217
620220.0,10337.0,coast,0,117752812.0981687,0.37024052189608697,6.968423713753699,299.85954633394675,248.36930825492877,271.8447013227882,-17781526.897694774,98741717.44934216,4123887.824587344,-1831.4443847434102,-1064.3335038009636,-258.9001872323171,28.8833442101417,2.3547171872566177,94036615.63339224,94036579.61046818,2686.7514988504217
620280.0,10338.0,coast,0,117752812.90756959,0.3702405297370868,6.968423747809049,299.8595462331552,248.36930837201413,271.91334642725394,-17891400.92872008,98677787.45197685,4108350.8933861824,-1831.022790924437,-1066.6666675201982,-258.9974795739792,28.700912547426327,2.346869495672818,93992641.0763428,93992605.29300316,2686.7514988504217
620340.0,10339.0,coast,0,117752813.71833482,0.3702405375918602,6.968423781809922,299.8595461329039,248.36930849011745,271.982051704783,-18001249.569512803,98613717.41816282,4092808.131835208,-1830.5980424600878,-1069.0013850850885,-259.0945320785117,28.518539948578393,2.3390115907938864,93948668.27962609,93948632.7353829,2686.7514988504217
620400.0,10340.0,coast,0,117752814.53046589,0.370240545460424,6.968423815755952,299.85954603319306,248.3693086092451,272.05081723206996,-18111072.630578626,98549507.25473067,4077259.5543512334,-1830.1701321620228,-1071.3376544479195,-259.19134385932637,28.336226490102348,2.3311434662984922,93904697.30804394,93904662.00240645,2686.7514988504217
620460.0,10341.0,coast,0,117752815.34396435,0.37024055334279415,6.968423849646561,299.8595459340227,248.36930872940422,272.11964308584925,-18220869.921991576,98485156.86863443,4061705.175404341,-1829.739052830017,-1073.6754735420204,-259.28791402742155,28.1539722485536,2.323265115901479,93860728.22656418,93860693.1590386,2686.7514988504217
620520.0,10342.0,coast,0,117752816.15883131,0.370240561238987,6.968423883481278,299.85954583539313,248.3693088506014,272.188529342895,-18330641.253393315,98420666.1669527,4046145.009518024,-1829.3047972519769,-1076.0148402816792,-259.38424169137886,27.97177730053795,2.315376533354147,93816761.10032064,93816726.27041028,2686.7514988504217
620580.0,10343.0,coast,0,117752816.97506851,0.370240569149019,6.968423917259684,299.8595457373044,248.36930897284373,272.2574760800205,-18440386.43399242,98356035.0568898,4030579.071269334,-1828.867358203955,-1078.355752562055,-259.48032595735924,27.789641722711423,2.3074777124445376,93772795.99461377,93772761.40181896,2686.7514988504217
620640.0,10344.0,coast,0,117752817.79267712,0.3702405770729059,6.968423950981253,299.8595456397566,248.3693090961378,272.3264833740782,-18550105.27256368,98291263.44577692,4015007.3752890243,-1828.4267284501686,-1080.6982082590926,-259.57616592909966,27.607565591779746,2.2995686469977206,93728832.9749108,93728798.61872885,2686.7514988504217
620700.0,10345.0,coast,0,117752818.61165859,0.37024058501066454,6.968423984645567,299.85954554274997,248.36930922049066,272.3955513019585,-18659797.57744738,98226351.24107325,3999429.936261699,-1827.9829007430133,-1083.0422052294361,-259.6717607079096,27.425548984498135,2.2916493308760857,93684872.10684599,93684837.98677126,2686.7514988504217
620760.0,10346.0,coast,0,117752819.43201442,0.3702405929623107,6.96842401825205,299.8595454462845,248.36930934590924,272.46467994058986,-18769463.156548593,98161298.35036717,3983846.7689259546,-1827.535867823082,-1085.3877413103405,-259.76710939266735,27.243591977670803,2.2837197579796245,93640913.45622121,93640879.57174504,2686.7514988504217
620820.0,10347.0,coast,0,117752820.25374581,0.3702406009278601,6.968424051800281,299.85954535036035,248.36930947240063,272.53386936693835,-18879101.817336474,98096104.68137744,3968257.8880745294,-1827.0856224191812,-1087.7348143195845,-259.86221107981675,27.061694648150592,2.27577992224623,93596957.08900595,93596923.43961671,2686.7514988504217
620880.0,10348.0,coast,0,117752821.07685427,0.37024060890732924,6.968424085289788,299.8595452549776,248.36930959997161,272.6031196580071,-18988713.366843566,98030770.1419543,3952663.308554447,-1826.6321572483494,-1090.083422055385,-259.9570648633635,26.87985707283869,2.267829817651982,93553003.07133791,93552969.65652096,2686.7514988504217
620940.0,10349.0,coast,0,117752821.90134095,0.37024061690073357,6.9684241187201,299.85954516013635,248.36930972862953,272.67243089083547,-19098297.61166506,97965294.64008069,3937063.0452671647,-1826.1754650158737,-1092.4335622963058,-260.0516698348719,26.6980793286846,2.259869438211444,93509051.46952319,93509018.28876083,2686.7514988504217
621000.0,10350.0,coast,0,117752822.72720753,0.37024062490808946,6.968424152090745,299.8595450658366,248.3693098583812,272.7418031424995,-19207854.357958116,97899678.08387347,3921457.113168719,-1825.7155384153098,-1094.785232801173,-260.1460250834615,26.516361492684098,2.2518987779779573,93465102.35003665,93465069.40280819,2686.7514988504217
